rowIndex,ClaimAmounts
0,0.0
1,0.0
2,0.0
3,0.0
4,0.0
5,0.0
6,0.0
7,0.0
8,0.0
9,0.0
10,0.0
11,0.0
12,547.9948825294455
13,0.0
14,0.0
15,0.0
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.0
22,0.0
23,0.0
24,823.343411989717
25,706.7935753847436
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.0
37,0.0
38,0.0
39,0.0
40,0.0
41,0.0
42,0.0
43,689.5482788879755
44,0.0
45,593.4900299519115
46,608.3788335418934
47,0.0
48,0.0
49,747.7537636291439
50,0.0
51,0.0
52,0.0
53,0.0
54,0.0
55,508.35495889202605
56,0.0
57,0.0
58,0.0
59,0.0
60,0.0
61,0.0
62,536.790226310046
63,0.0
64,0.0
65,0.0
66,0.0
67,695.129375881325
68,0.0
69,0.0
70,0.0
71,0.0
72,614.2578771343095
73,0.0
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,650.4248341950251
81,0.0
82,0.0
83,0.0
84,0.0
85,0.0
86,0.0
87,0.0
88,0.0
89,558.7282606189544
90,0.0
91,534.6190855369662
92,0.0
93,0.0
94,0.0
95,0.0
96,0.0
97,0.0
98,0.0
99,0.0
100,0.0
101,0.0
102,535.7445915490994
103,0.0
104,0.0
105,765.5566968457216
106,0.0
107,0.0
108,0.0
109,0.0
110,0.0
111,0.0
112,0.0
113,629.6824886074472
114,0.0
115,0.0
116,0.0
117,0.0
118,0.0
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.0
125,0.0
126,0.0
127,0.0
128,0.0
129,0.0
130,0.0
131,0.0
132,0.0
133,522.5959535660699
134,0.0
135,0.0
136,0.0
137,0.0
138,770.42714640183
139,0.0
140,0.0
141,0.0
142,0.0
143,0.0
144,0.0
145,0.0
146,0.0
147,0.0
148,0.0
149,0.0
150,0.0
151,0.0
152,0.0
153,0.0
154,0.0
155,0.0
156,0.0
157,0.0
158,0.0
159,0.0
160,0.0
161,652.1684393635563
162,532.8529700893173
163,0.0
164,0.0
165,0.0
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,518.5080710350084
172,0.0
173,0.0
174,0.0
175,0.0
176,0.0
177,0.0
178,0.0
179,0.0
180,604.9098121534395
181,680.4374218133219
182,0.0
183,0.0
184,0.0
185,0.0
186,0.0
187,0.0
188,0.0
189,0.0
190,0.0
191,0.0
192,0.0
193,0.0
194,0.0
195,0.0
196,0.0
197,0.0
198,723.0959371717671
199,0.0
200,0.0
201,0.0
202,0.0
203,635.056673928659
204,0.0
205,0.0
206,615.6882492050383
207,0.0
208,0.0
209,0.0
210,0.0
211,0.0
212,0.0
213,517.7131951552109
214,0.0
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0
221,0.0
222,0.0
223,0.0
224,646.7362656009267
225,0.0
226,717.61950332261
227,0.0
228,0.0
229,0.0
230,0.0
231,0.0
232,0.0
233,0.0
234,0.0
235,0.0
236,0.0
237,0.0
238,0.0
239,0.0
240,0.0
241,0.0
242,521.1798771160383
243,660.0729120335592
244,0.0
245,0.0
246,719.7145550191867
247,0.0
248,802.3042761813886
249,0.0
250,0.0
251,0.0
252,0.0
253,0.0
254,0.0
255,0.0
256,0.0
257,0.0
258,0.0
259,0.0
260,0.0
261,0.0
262,0.0
263,0.0
264,694.7926292808918
265,712.8650053099386
266,561.7186200303249
267,0.0
268,0.0
269,672.3093347459767
270,0.0
271,0.0
272,0.0
273,0.0
274,533.2534726341953
275,0.0
276,0.0
277,0.0
278,0.0
279,651.6967745570682
280,0.0
281,0.0
282,0.0
283,0.0
284,0.0
285,0.0
286,761.8882362064719
287,0.0
288,0.0
289,0.0
290,0.0
291,0.0
292,0.0
293,0.0
294,0.0
295,0.0
296,0.0
297,582.5058775744961
298,0.0
299,0.0
300,787.0894823083205
301,0.0
302,0.0
303,0.0
304,0.0
305,0.0
306,0.0
307,0.0
308,0.0
309,0.0
310,0.0
311,0.0
312,618.4516532430599
313,0.0
314,0.0
315,0.0
316,0.0
317,0.0
318,0.0
319,0.0
320,0.0
321,0.0
322,609.2940662397
323,0.0
324,0.0
325,0.0
326,0.0
327,0.0
328,0.0
329,654.3359838808668
330,654.2350750434615
331,0.0
332,0.0
333,0.0
334,0.0
335,0.0
336,754.90583413001
337,0.0
338,739.1394823430816
339,0.0
340,0.0
341,0.0
342,0.0
343,0.0
344,0.0
345,0.0
346,0.0
347,0.0
348,0.0
349,712.1199119994393
350,0.0
351,0.0
352,0.0
353,0.0
354,0.0
355,0.0
356,0.0
357,0.0
358,0.0
359,0.0
360,0.0
361,0.0
362,0.0
363,0.0
364,641.2779971528546
365,0.0
366,612.7662015826853
367,0.0
368,0.0
369,0.0
370,0.0
371,0.0
372,0.0
373,0.0
374,0.0
375,0.0
376,0.0
377,770.42714640183
378,0.0
379,0.0
380,624.1264782088844
381,0.0
382,0.0
383,0.0
384,0.0
385,0.0
386,0.0
387,0.0
388,0.0
389,0.0
390,0.0
391,0.0
392,0.0
393,0.0
394,0.0
395,0.0
396,0.0
397,0.0
398,0.0
399,528.1739970793325
400,0.0
401,0.0
402,0.0
403,0.0
404,713.0187999530071
405,0.0
406,552.1566708592455
407,0.0
408,0.0
409,0.0
410,0.0
411,0.0
412,0.0
413,0.0
414,0.0
415,0.0
416,0.0
417,602.6412707472114
418,0.0
419,0.0
420,0.0
421,0.0
422,0.0
423,0.0
424,0.0
425,0.0
426,0.0
427,0.0
428,0.0
429,0.0
430,0.0
431,625.4775127868389
432,0.0
433,617.8691900006143
434,0.0
435,0.0
436,0.0
437,615.0631725008283
438,0.0
439,0.0
440,0.0
441,844.1188300060397
442,0.0
443,535.5171548532337
444,0.0
445,0.0
446,0.0
447,0.0
448,583.4592311996998
449,0.0
450,0.0
451,0.0
452,0.0
453,0.0
454,0.0
455,652.7774092118608
456,0.0
457,0.0
458,0.0
459,0.0
460,0.0
461,600.5118177169636
462,732.6334307208075
463,0.0
464,0.0
465,0.0
466,0.0
467,0.0
468,0.0
469,0.0
470,0.0
471,0.0
472,0.0
473,532.727610590263
474,818.1821241433801
475,0.0
476,0.0
477,526.9759999038935
478,0.0
479,0.0
480,0.0
481,0.0
482,648.3635600332908
483,0.0
484,0.0
485,681.1071822323084
486,0.0
487,0.0
488,0.0
489,0.0
490,0.0
491,0.0
492,0.0
493,0.0
494,0.0
495,645.3514408737285
496,0.0
497,0.0
498,584.7862227470775
499,0.0
500,0.0
501,0.0
502,0.0
503,0.0
504,784.9076334201003
505,0.0
506,0.0
507,0.0
508,0.0
509,0.0
510,632.521437118236
511,0.0
512,0.0
513,0.0
514,0.0
515,0.0
516,0.0
517,0.0
518,0.0
519,0.0
520,736.7167836873349
