rowIndex,ClaimAmounts
0,1854.4513995577838
1,1802.9493443710824
2,2298.593511055484
3,2029.2700435747404
4,1722.279695757361
5,1866.1509281972246
6,2215.006671717812
7,2213.4714299124757
8,2050.8783952986196
9,1940.5733315498987
10,2233.4038441437674
11,1477.097149409399
12,2293.2933076829145
13,1474.10209120851
14,1875.3425972326293
15,2478.388797618533
16,1792.208918004958
17,2170.455429050055
18,2114.4905403541875
19,1505.5355303509884
20,1709.604671894437
21,2228.1835007824284
22,2128.053261464609
23,1942.4240664212757
24,1886.230862187496
25,2333.8247306056724
26,2519.5406536820406
27,1957.7892200786866
28,1731.624450357384
29,1698.8591817478907
30,2158.0873427032557
31,1588.052510071054
32,1949.715784183843
33,1624.3046703723905
34,2111.866993581128
35,1754.4896030313635
36,1852.343031901322
37,1795.9310364837806
38,1764.328621656453
39,2097.5860779473487
40,2651.1313482267497
41,2893.1787867874978
42,1976.5132760788842
43,1599.3757136387067
44,1638.955910650771
45,3738.370263868056
46,2046.2148966744867
47,2402.6180376762827
48,2591.6046141803695
49,1829.0068312484436
50,1481.8577180738205
51,2105.1855575310283
52,1479.8579100114068
53,1776.9391368593701
54,2228.922307377696
55,2332.0151070419315
56,1610.2386971023207
57,1919.8444547944907
58,1756.1326661392613
59,1960.8911024042347
60,1799.840995555858
61,1441.9614963548368
62,2101.694492433627
63,1922.5997852217683
64,2556.1985894032277
65,1487.8183385085836
66,1798.5627146282625
67,2443.9794899971935
68,2177.820245354575
69,2771.250758766488
70,1929.59888475897
71,2479.819241820167
72,2223.684610644118
73,2257.011042649133
74,2573.8388077917593
75,1664.1088332155737
76,2029.3585197611446
77,1551.9895125409903
78,1696.6392168364089
79,1753.942983539957
80,1790.1521650648262
81,1752.9346355558864
82,1424.9677929580614
83,1737.5485834186986
84,1902.329643336056
85,1780.5225699062514
86,2367.027246134459
87,1922.8900118845916
88,2333.0316538162715
89,1997.291297279625
90,1708.3902569900915
91,2187.5572030835433
92,1871.2084445196763
93,1714.1586306770303
94,1934.3301472104135
