rowIndex,ClaimAmounts
0,231.80154783280437
1,419.7757928704214
2,759.6693946535604
3,458.82262404534737
4,189.9157653585747
5,433.32755191883143
6,492.91557171028006
7,482.61240457470564
8,365.0871042194148
9,582.7236346375462
10,543.4385390569571
11,57.7488749040006
12,752.5027039789629
13,242.445264596727
14,421.1388033745381
15,947.8338686750628
16,274.7473116679187
17,455.8306241398247
18,174.8424031070389
19,110.98067206667429
20,272.1497998779943
21,636.3599223822007
22,307.79709006007204
23,404.1816776896746
24,768.5209160087907
25,706.2175541916274
26,549.7683023502029
27,106.90744156132803
28,355.50334975064817
29,117.22972348179215
30,141.4837987517933
31,380.3060690456944
32,410.40471204889064
33,368.4103566792224
34,346.5558121753983
35,150.3377399952504
36,499.3150789187402
37,322.2053798030203
38,432.2630997513991
39,548.5261244904966
40,908.0030900780134
41,278.79055737878883
42,541.0385791760455
43,460.59435219069064
44,155.38881579895218
45,903.2982434088512
46,601.6124276429548
47,636.927457275453
48,544.9347218956084
49,656.8992038012088
50,239.75581922877313
51,280.6116854437048
52,92.29675591192157
53,135.3308795917135
54,415.9471282334601
55,541.8087572193363
56,-39.23069035348962
57,382.2396027193125
58,172.43711973098988
59,388.9380150980602
60,315.1135880334817
61,352.92276833546
62,535.2788684415807
63,531.9401087843664
64,174.4642674551602
65,60.03753146848446
66,99.86626441902081
67,651.2131189793372
68,351.2115612468501
69,848.8223395762152
70,539.3624913034989
71,382.7378135887608
72,635.06788360841
73,800.6655872831382
74,379.8663966973531
75,488.7579401232611
76,272.8705502487409
77,264.22391382392533
78,211.81587796216422
79,184.8589311838861
80,652.1933830198934
81,488.8783087434338
82,-214.36092303162695
83,399.0772401023759
84,644.297332974159
85,311.11621125865156
86,488.978681979399
87,753.4119279308075
88,352.2013076203996
89,793.8579537066091
90,300.22360549856535
91,843.885922562502
92,261.53460069418276
93,560.5120732015057
94,238.1607968363948
95,245.8402552595769
96,751.3012978124377
97,264.4804893751568
98,122.08561037524242
99,479.68170308227303
100,367.9047956229114
101,310.63635128367815
102,453.73628715038996
103,315.65086344007415
104,184.62697365485215
105,571.4101368157724
106,461.839490471772
107,312.7691894460826
108,454.5643018689854
109,138.76294367760102
110,412.74499574708335
111,3.6649803518695734
112,245.7820905807584
113,477.9227810078805
114,548.1565703814779
115,17.911469703977303
116,408.2580716015409
117,572.3161649799517
118,552.4313037913464
119,640.7931318360888
120,269.6512297645671
121,285.0025810215524
122,6.028521619033668
123,497.94602880378335
124,431.58381220526456
125,470.2963681193794
126,165.22649310340375
127,181.24110506886075
128,558.6333677676967
129,129.79792536889158
130,441.6939857656812
131,462.31836655916635
132,320.3361933967887
133,488.19952871402603
134,499.51365785799663
135,411.0777108650383
136,375.14854855690754
137,303.8825406624929
138,662.657411822808
139,436.66511316896884
140,44.36544610712855
141,241.05157725718556
142,541.3771928922931
143,472.57859971584054
144,248.2360800099956
145,461.3565699128102
146,397.5647836233242
147,359.3086772005706
148,452.6921040586473
149,199.02442699050818
150,226.98955177209763
151,264.52969415403476
152,115.35702425637007
153,194.03162192601832
154,457.33760893321977
155,480.6458220499906
156,395.0748184303057
157,440.40615298834047
158,279.8137687786571
159,240.801530473347
160,273.2943459684251
161,733.4431404831432
162,694.2804990729369
163,354.7032078964329
164,768.0483283057742
165,670.198116542658
166,339.9055753936248
167,463.23766085532947
168,268.1990065907524
169,233.14585608256135
170,293.83417452417456
171,575.1997935965187
172,226.67334622321937
173,757.3714709601611
174,351.31009023603673
175,513.3434116436458
176,206.71115905901328
177,86.66754844273083
178,325.2547884435813
179,520.494861377919
180,925.8140286043165
181,693.4019185274049
182,618.6993778287097
183,629.829891179445
184,391.83477804930766
185,76.03389076803508
186,562.460262967523
187,548.8734159781018
188,177.7802218154789
189,637.1851153605919
190,-15.901405641456702
191,455.04816540500195
192,-7.749243585792101
193,527.7827857999014
194,802.4944682211747
195,512.251140729685
196,954.1338965303987
197,342.0572804022059
198,536.7139280020322
199,181.59934561930453
200,518.4759170867408
201,507.9952214950195
202,523.7928161344212
203,679.9384398126954
204,317.3355818509216
205,-43.87174603970574
206,735.9614575762103
207,497.397821061342
208,326.757880544672
209,581.1506688547706
210,539.2028931093496
211,415.7515213909165
212,265.51678848933267
213,691.8787673606489
214,503.28185712019337
215,529.176516865022
216,261.26761401224286
217,409.74093432002763
218,243.28013994735
219,363.3105472839811
220,475.51535069745097
221,549.7051582130391
222,249.01043389328055
223,325.1441195491027
224,474.84862845576953
225,466.4917672293655
226,664.1303863097978
227,307.4947842055456
228,680.8637139281179
229,680.1057809955971
230,214.09309370327009
231,443.29865843247757
232,278.43460149457115
233,555.0876438374287
234,410.49604097210903
235,556.5512172119068
236,377.7056363340422
237,384.618234072862
238,362.3867830376717
239,355.6180598425267
240,430.5580838352587
241,32.496327459332974
242,453.7168221349858
243,733.1986696120182
244,317.3355818509216
245,336.0358235319389
246,726.9316809084303
247,605.7840805863941
248,745.754125332028
249,496.7864875977762
250,345.2833437356503
251,512.78319406327
252,540.7653203732118
253,353.580007252057
254,239.95634881298008
255,130.08280704458735
256,256.0181903223416
257,391.89873204263625
258,318.27962228980203
259,98.52933123705262
260,415.77681708910535
261,293.0593092439533
262,42.63051307597058
263,338.8394602034096
264,652.2251094924209
265,847.3107766572091
266,795.1154021627704
267,496.6843580791155
268,397.0157609852378
269,754.9525591231502
270,446.0963408152052
271,463.1527653369216
272,404.38521980004367
273,352.67885032647723
274,711.8461048174481
275,389.8688293844653
276,448.9933958254221
277,443.0699105954695
278,340.0552993016718
279,702.5329505660743
280,294.14129133938627
281,629.829891179445
282,405.26244983734756
283,263.5340949336306
284,222.5974581536285
285,532.5453119500005
286,587.3490175085121
287,447.7342749455302
288,-48.59086276527035
289,394.91972579687894
290,417.3998104989811
291,154.96972018621625
292,719.1436282511461
293,594.7898259077115
294,330.8676238362862
295,529.0724982009908
296,398.91788221194264
297,474.23822085479065
298,437.7442723994188
299,618.5127890573349
300,739.8683682639416
301,532.6912132861187
302,603.101436103625
303,522.769800270202
304,203.17694409203648
305,455.6809446828708
306,479.43131265430173
307,464.39944167856777
308,424.26327054645384
309,95.81373106887989
310,405.4098024167793
311,355.2836698568094
312,438.2460686471847
313,593.8536946587576
314,430.24467427993983
315,581.4965855843227
316,624.9667403383335
317,377.478302544498
318,473.34953101662717
319,298.19819350264106
320,451.4405428222046
321,80.4994004362452
322,641.9179304867669
323,285.5997581629441
324,-124.33600731303892
325,282.2943121225248
326,492.85672370816
327,538.5049451778968
328,305.7068463638938
329,618.9984222282765
330,826.5045260157044
331,470.2422248619491
332,427.487846105801
333,569.7317870274942
334,670.1145577196651
335,463.7795562413985
336,517.1294656212458
337,307.3449487960829
338,686.7840539733072
339,301.2311941013844
340,443.50854543746965
341,338.20336273705533
342,315.62948091153186
343,437.9980770715391
344,263.34678844170156
345,148.5455213545676
346,420.65552241998085
347,232.35854798751205
348,205.27992415928526
349,696.3161095008788
350,162.15936044591464
351,199.93961600717768
352,140.36540160037185
353,587.5199976774998
354,417.96046344224465
355,89.68521896102848
356,432.1629536245501
357,413.58671037959095
358,595.6903209744248
359,761.3826952174829
360,293.2484649744799
361,519.8944335565627
362,236.32719071909293
363,245.4945385468834
364,768.7671621954321
365,687.9150715908577
366,570.4841824657087
367,546.743871155767
368,284.64833655402384
369,78.74847078735924
370,642.6147605430488
371,651.2489066517869
372,213.21955937797102
373,708.3065499579986
374,376.98134351986187
375,481.4868510617619
376,766.2191850677964
377,662.657411822808
378,189.1578392099254
379,446.0251316779511
380,671.7860620868928
381,243.0124214189741
382,352.8810355809215
383,550.8015810524157
384,376.48617239963534
385,503.7677494210155
386,303.60979424414376
387,408.51741078003425
388,367.0962352445885
389,243.5197925531043
390,326.50241834360605
391,385.1346777407753
392,419.7757928704214
393,398.6430530403771
394,491.42716124521127
395,208.6292245099447
396,283.14285979189145
397,249.61882195300353
398,530.7305847642203
399,496.34608739574463
400,403.0932612086978
401,536.1634714843785
402,392.12785482477244
403,522.70875552354
404,626.5452005384718
405,221.54096785339516
406,679.962077132081
407,503.1122548990451
408,447.2318084459359
409,492.1812306160795
410,271.06743597738944
411,139.134718360636
412,399.3394356066078
413,384.5828032506107
414,609.1038414054408
415,347.90413844901695
416,162.01901685627007
417,614.1661201200523
418,183.91558677334422
419,536.1602979659235
420,334.58966590217824
421,418.6119746638604
422,332.22793551099033
423,404.55250270380645
424,156.07296555119638
425,496.6255414108858
426,468.0799430899103
427,359.9019662725921
428,110.1774953575314
429,405.03212937267494
430,383.8404856428992
431,511.21351587318014
432,446.8054343826416
433,651.8795847080303
434,583.2741991291632
435,445.22196031169466
436,645.2182019238899
437,613.3022856826933
438,528.8662271446665
439,520.6238055368369
440,66.31704046650371
441,716.4741832975949
442,402.64650752677545
443,692.1315920719371
444,139.47890422145338
445,-35.41691834121765
446,661.4457155947543
447,231.59791660140866
448,657.6366433214841
449,329.257574516233
450,252.0895522083208
451,342.82127328453515
452,473.6835905628413
453,306.8964160344622
454,263.4986499264936
455,828.1022122282159
456,82.34706839168147
457,384.1109215909925
458,148.8928659860934
459,279.163718063964
460,182.05624800632398
461,730.859155925484
462,566.6794527121272
463,256.28765540720684
464,502.035560716181
465,508.0046669588335
466,369.88642816394105
467,237.72276337732745
468,529.1725891190972
469,168.17721942337596
470,615.301413949644
471,502.59050227311747
472,559.6238419075919
473,634.8147005173089
474,878.320587972122
475,680.5519708733245
476,321.60147442497214
477,692.4403298602954
478,645.0988190775065
479,324.98043202336333
480,634.2404539890949
481,407.6282843816079
482,663.5673081250991
483,194.84223991532082
484,674.22652463036
485,608.4210428097435
486,503.3335403381879
487,147.720133865807
488,152.5576156824489
489,182.28292549424123
490,400.6288817352966
491,191.903803499398
492,162.16742555601212
493,352.1177080229292
494,150.54051050549725
495,620.1928552412869
496,306.27621706243474
497,99.33453439421578
498,741.6201916762293
499,754.9564620003302
500,222.4558081750842
501,504.1104692008052
502,126.55988056869745
503,609.5006990912345
504,575.7849471246411
505,368.23319040889606
506,487.9134657602902
507,349.26347687932656
508,559.9278956247933
509,332.8408606097575
510,590.5533561997281
511,75.45400763473091
512,408.2861392497809
513,694.1711362319681
514,205.00312320396793
515,452.61996724718796
516,304.2070554379162
517,338.16516101329955
518,510.7397053859799
519,515.0249951184312
520,616.7049691872976
521,103.79310102446794
522,79.61480671961013
523,289.3203161953687
524,407.6470918437689
525,722.7426579890043
526,303.1618366257307
527,739.471561021368
528,647.3121512601699
529,612.1504415997576
530,890.326286676454
531,361.6852057836535
532,540.0580013493736
533,347.6005372119886
534,427.34130606681407
535,185.6534906420323
536,274.10310861802697
537,543.971165484712
538,346.85605994157
539,259.4730293795487
540,311.2657981490438
