rowIndex,ClaimAmounts
0,0.0
1,0.0
2,0.1144866366184878
3,0.0
4,0.0
5,-0.05295411152328512
6,-0.06051361983384331
7,-0.09375657220033655
8,0.0
9,0.11664160625569761
10,0.07906202824561893
11,0.0
12,0.12708816665842684
13,0.0
14,0.08608675261762792
15,0.09498284850063889
16,0.0
17,0.0
18,0.0
19,0.0
20,0.0
21,0.023212914770551703
22,0.0
23,-0.08107778240216337
24,0.17648080182870288
25,0.1456427501156528
26,0.0
27,0.0
28,0.0
29,0.0
30,0.0
31,0.0
32,0.0
33,0.0
34,0.0
35,0.0
36,0.05680055523259187
37,0.0
38,-0.009783361350743331
39,0.058914725749803186
40,0.06594375381261176
41,0.0
42,0.0
43,0.0
44,0.0
45,0.1350708603051922
46,0.13619543959982494
47,0.041990737287708045
48,0.0
49,0.17437873483621513
50,0.0
51,-0.10135425766340955
52,0.0
53,0.0
54,0.0
55,0.10775482739205773
56,0.0
57,0.0
58,0.0
59,-0.038965410227175964
60,-0.11675618927313035
61,-0.003884397432472389
62,0.11368395022764152
63,-0.04421218566389117
64,0.0
65,0.0
66,0.0
67,0.0
68,0.0
69,0.09545258026456674
70,0.09992012001448383
71,0.0
72,0.12961359854155324
73,0.018876556559479167
74,0.0
75,0.0
76,0.0
77,0.0
78,0.0
79,0.0
80,0.14602139280746235
81,0.10708032054153706
82,0.0
83,0.0
84,0.08380320264160382
85,0.0
86,-0.04992060982385482
87,0.10612864917071531
88,0.0
89,0.11896612651727322
90,-0.10801866994230903
91,0.11586404573329757
92,0.0
93,0.08947084202957985
94,0.0
95,-0.06087527419706771
96,0.0
97,0.0
98,0.0
99,0.0
100,-0.0621003794788871
101,-0.11989633824217436
102,0.12151926059937246
103,-0.012465526342042316
104,0.0
105,0.17131703769940762
106,0.0332217673805827
107,0.0
108,0.0019551661813499016
109,0.0
110,-0.059000116175335855
111,0.0
112,0.0
113,0.14364060021715455
114,0.026410404502560488
115,0.0
116,0.0
117,-0.01350758214295457
118,-0.04502599049518984
119,0.0
120,0.0
121,0.0
122,0.0
123,0.0
124,0.04438698310882985
125,0.0
126,0.0
127,0.0
128,0.08822178134617137
129,0.0
130,0.0
131,0.08054693071020841
132,-0.055236201409583977
133,0.11091452614180508
134,0.0
135,-0.031545305358930076
136,0.0
137,0.0
138,0.1674149727330987
139,0.02829953034961544
140,0.0
141,0.0
142,0.03466240753734839
143,0.0
144,0.0
145,0.07176991810672845
146,0.11227075441846103
147,-0.019040054303795358
148,0.0
149,0.0
150,0.0
151,0.0
152,0.0
153,-0.07547232447307771
154,0.0
155,-0.03749616624941484
156,0.04365529854924499
157,0.0
158,0.0
159,0.0
160,0.023177896120280598
161,0.14971018487586624
162,0.11331229467532507
163,0.0
164,0.03357316036727113
165,0.0036859749929048884
166,0.0
167,0.0
168,0.0
169,0.0
170,0.0
171,0.1110018105472363
172,0.0
173,0.10182041746942581
174,0.0
175,-0.00857530431379815
176,0.0
177,0.0
178,0.0
179,0.0
180,0.12945197226009147
181,0.14796456757867335
182,-0.12222273872513563
183,-0.014750047484460384
184,0.0
185,0.0
186,0.04242550780422615
187,-0.050209502386892035
188,0.0
189,0.0652792552279357
190,0.0
191,0.0219861076821515
192,0.0
193,0.08575575220948095
194,0.09725509166054419
195,0.0
196,0.09844170353997249
197,0.0
198,0.15347287382817448
199,0.0
200,0.05102058353739618
201,0.07675774104981237
202,0.0
203,0.14310125229621476
204,0.0
205,0.0
206,0.13677860810553205
207,-0.016438460813491707
208,-0.09926430152939389
209,0.09799490931703721
210,0.03455195078598828
211,0.0
212,0.0
213,0.12002578935175916
214,-0.07329266953559262
215,0.0
216,0.0
217,0.0
218,0.0
219,0.0
220,0.0954902252371954
221,0.0
222,0.0
223,0.05167689411733924
224,0.14286818867871268
225,0.035519356320685494
226,0.15940879828629495
227,0.0
228,0.028238309045250373
229,0.03485262893427358
230,0.0
231,0.0
232,0.0
233,0.0
234,0.0
235,0.08252805438495914
236,0.0
237,0.0
238,0.0
239,0.0937718395576021
240,0.0
241,0.0
242,0.11148172180464819
243,0.14292087059725261
244,0.0
245,0.0
246,0.15869429420852532
247,0.0
248,0.16879872685818764
249,0.012455325562055605
250,0.0
251,0.0055095284508128615
252,-0.03007519785537035
253,0.0
254,0.0
255,0.0
256,-0.06505264278780022
257,0.0
258,0.0
259,0.0
260,0.021682354669745402
261,0.0
262,0.0
263,-0.12099804046234133
264,0.15866941803660214
265,0.15817006958386393
266,0.12106773259887511
267,-0.03703536256420179
268,0.0
269,0.13412629588567299
270,0.0
271,0.0
272,0.0
273,-0.008732609418909095
274,0.12736275623530943
275,0.0
276,-0.013680434941297635
277,-0.016308901122060702
278,0.0
279,0.14513721083655098
280,0.0
281,-0.014750047484460384
282,0.02522798644544085
283,0.0
284,0.0
285,-0.06735215958889568
286,0.15879179931689358
287,-0.026946202196058266
288,0.0
289,0.0
290,0.041049780129010165
291,0.0
292,0.05460601753383816
293,0.059574000877560575
294,0.0
295,0.0
296,0.0
297,0.1297485982513585
298,0.0
299,0.007433263966630874
300,0.17186506142163818
301,0.0
302,0.0
303,0.0
304,0.0
305,-0.02891072134278153
306,0.059920579165894015
307,-0.07872330731895158
308,0.08206008468968734
309,0.0
310,0.0
311,0.0
312,0.13546505078058485
313,0.0027127249241487546
314,0.0
315,0.004529192666193009
316,0.0
317,-0.03740106944305462
318,0.005042355760479857
319,-0.05608454099747568
320,0.009225932898082006
321,0.0
322,0.1349323971885888
323,-0.05515001805502882
324,0.0
325,0.0
326,0.0
327,0.06313068910572048
328,0.0
329,0.13677180821601423
330,0.1455258387402671
331,0.0
332,0.0
333,0.0
334,0.016744766319408164
335,0.0
336,0.16263683807930232
337,-0.07159113797904228
338,0.16545314935149305
339,0.0
340,-0.07053083223154082
341,0.0
342,0.0
343,-0.055966366277437445
344,0.0
345,0.0
346,0.0
347,0.0
348,0.0
349,0.16840181176164934
350,0.0
351,0.0
352,0.0
353,-0.04287602317960237
354,0.04947867235115953
355,-0.013680878572311718
356,-0.044570993693197204
357,0.0
358,0.0
359,0.0822540094338199
360,0.0
361,0.08001094808515304
362,0.0
363,-0.07610020252498152
364,0.1509135082779512
365,0.02647742997990325
366,0.13079724322210762
367,-0.08093141085986044
368,0.0
369,0.0
370,0.060736826099676275
371,0.08782031322325307
372,0.0
373,0.0
374,-0.012203864537567449
375,0.0
376,0.10602603497868138
377,0.1674149727330987
378,0.0
379,0.0
380,0.14527661513457354
381,0.08334580428645429
382,0.0
383,0.0
384,0.0
385,0.030394247918604424
386,0.0
387,0.0
388,0.0
389,0.0
390,0.0
391,0.0
392,0.0
393,0.0
394,0.0
395,0.0
396,0.0
397,-0.07668967771949249
398,-0.05038428143005355
399,0.11945944619903857
400,0.0
401,0.015394751851712215
402,0.0
403,-0.04333944733266556
